"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"163","@CAM3R0NPH1L1P And the remnants of harvey are brewing into a tropical depression or storm again and heading  for the Texas coast again.",FALSE,1,"CAM3R0NPH1L1P",2017-09-05 18:55:13,FALSE,"905138090104287232","905142288694878208","854123004","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lauren062497",0,FALSE,FALSE,NA,NA
"164","RT @redbookmag: Adam Busby From ""OutDaughtered"" Is Going to Therapy for His Postpartum Depression https://t.co/tnZEN8INN6 https://t.co/AXoI…",FALSE,0,NA,2017-09-05 18:00:43,FALSE,NA,"905128575753490432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abbyxlauren_",18,TRUE,FALSE,NA,NA
"165","It took approximately 56 hours for Harvey to evolve from a tropical depression into a Category 4 hurricane just... https://t.co/Rj5CvYcJAT",FALSE,0,NA,2017-09-05 17:25:33,FALSE,NA,"905119727281942528",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","OurWorldsView",0,FALSE,FALSE,NA,NA
"166","The Tropical Depression tour: Hurricane Harvey b2b Hurricane Irma on the main stage.",FALSE,0,NA,2017-09-05 17:09:46,FALSE,NA,"905115753321349120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeazherMO",0,FALSE,FALSE,NA,NA
"167","RT @Yawdinn: Please donate to a student drive for coupons used to buy supplies for those affected by Tropical Depression Harvey. https://t.…",FALSE,0,NA,2017-09-05 17:07:52,FALSE,NA,"905115275556782080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NISHITATANIS",2,TRUE,FALSE,NA,NA
"168","RT @Yawdinn: Please donate to a student drive for coupons used to buy supplies for those affected by Tropical Depression Harvey. https://t.…",FALSE,0,NA,2017-09-05 17:06:49,FALSE,NA,"905115010673848320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KaksKun",2,TRUE,FALSE,NA,NA
"169","Seriously, Irma, there's no need to compete with Harvey. Calm down, and go back to being a tropical depression.",FALSE,0,NA,2017-09-05 16:48:34,FALSE,NA,"905110417290268672",NA,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>","Kheldarn",0,FALSE,FALSE,NA,NA
"170","The Long Term Health Consquences of Hurricane Harvey #Houston #HarveyRelief #PTSD #Depression https://t.co/TTpUYov7VX via @nytimes",FALSE,0,NA,2017-09-05 16:15:28,FALSE,NA,"905102086429437952",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NNDC",0,FALSE,FALSE,NA,NA
"171","RT @NCottonCouncil: Harvey Soaks Southern Crops
Read more... https://t.co/Duti3R0Qd7 via @dtnpf",FALSE,0,NA,2017-09-05 15:59:44,FALSE,NA,"905098127354597376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","plummer4",1,TRUE,FALSE,NA,NA
"172","RT @RunningInFog: Besides #Irma, 2 #depression r likely, 1 where #Harvey started. What warming #ocean can produce! #climatechange? @Michael…",FALSE,0,NA,2017-09-05 15:53:25,FALSE,NA,"905096541282738176",NA,"<a href=""http://www.tekieboard.com"" rel=""nofollow"">selfiethis</a>","FeelFoodGood",5,TRUE,FALSE,NA,NA
"173","RT @RunningInFog: Besides #Irma, 2 #depression r likely, 1 where #Harvey started. What warming #ocean can produce! #climatechange? @Michael…",FALSE,0,NA,2017-09-05 15:51:25,FALSE,NA,"905096036628086784",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","i4dzn",5,TRUE,FALSE,NA,NA
"174","Harvey Soaks Southern Crops
Read more... https://t.co/Duti3R0Qd7 via @dtnpf",FALSE,1,NA,2017-09-05 15:35:14,FALSE,NA,"905091961866084352",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NCottonCouncil",1,FALSE,FALSE,NA,NA
"175","RT @ducst: @Geo_GIF @spann Chris, can you coorelate the depression values with Harvey imposed water depth?",FALSE,0,NA,2017-09-05 15:27:54,FALSE,NA,"905090119530668032",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TuxiKnowsWx",2,TRUE,FALSE,NA,NA
"176","RT @NWCC_Rangers: Tropical Depression Harvey Suspends Football Season-Opener vs Hinds. 

<ed><U+00A0><U+00BD><ed><U+00B3><U+00B0>Full story: https://t.co/4Vz6iP9ZRn https://t.co/…",FALSE,0,NA,2017-09-05 14:55:20,FALSE,NA,"905081922233225217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","preacherr_mann",4,TRUE,FALSE,NA,NA
"177","Update: Harvey: Tropical Depression. Irma: Category 5 Hurricane. Largest City in Path: Harvey: Washington, DC. Irma: Miami, Florida.",FALSE,2,NA,2017-09-05 14:39:00,FALSE,NA,"905077810896801793",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","StarWars7345687",0,FALSE,FALSE,NA,NA
"178","RT @nationalcouncil: Most people who live through a disaster will recover, but some can experience PTSD, anxiety, &amp; depression. #Unite4BH h…",FALSE,0,NA,2017-09-05 14:37:53,FALSE,NA,"905077529488179200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CCCBHA_Updates",23,TRUE,FALSE,NA,NA
"179","RT @NASAHurricane: Satellite Animation Shows Tropical Depression Harvey Moving Inland  
NOAA's GOES East satellite imagery  Aug. 29 to 31.…",FALSE,0,NA,2017-09-05 13:35:30,FALSE,NA,"905061832330797056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RaeessrkDon",53,TRUE,FALSE,NA,NA
"180","RT @RunningInFog: Besides #Irma, 2 #depression r likely, 1 where #Harvey started. What warming #ocean can produce! #climatechange? @Michael…",FALSE,0,NA,2017-09-05 12:52:01,FALSE,NA,"905050887776854016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","PaulHartNYC",5,TRUE,FALSE,NA,NA
"181","RT @redbookmag: Adam Busby From ""OutDaughtered"" Is Going to Therapy for His Postpartum Depression https://t.co/tnZEN8INN6 https://t.co/AXoI…",FALSE,0,NA,2017-09-05 12:42:40,FALSE,NA,"905048536017928193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Joyce5577",18,TRUE,FALSE,NA,NA
"182","RT @RunningInFog: Besides #Irma, 2 #depression r likely, 1 where #Harvey started. What warming #ocean can produce! #climatechange? @Michael…",FALSE,0,NA,2017-09-05 12:37:14,FALSE,NA,"905047169928912896",NA,"<a href=""http://roomee.net/blog/LollyDaskal"" rel=""nofollow"">LollyDaskal_Roomee</a>","roomeezon",5,TRUE,FALSE,NA,NA
"183","RT @RunningInFog: Besides #Irma, 2 #depression r likely, 1 where #Harvey started. What warming #ocean can produce! #climatechange? @Michael…",FALSE,0,NA,2017-09-05 12:35:05,FALSE,NA,"905046628792336384",NA,"<a href=""http://www.mywebsite.com"" rel=""nofollow""> Ethereal Heart</a>","EHFoundation237",5,TRUE,FALSE,NA,NA
"184","Besides #Irma, 2 #depression r likely, 1 where #Harvey started. What warming #ocean can produce! #climatechange?… https://t.co/kRYqM2dWAI",FALSE,3,NA,2017-09-05 12:34:04,TRUE,NA,"905046370528178176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RunningInFog",5,FALSE,FALSE,NA,NA
"185","Tropical Depression Harvey Drenches Delta Farmers with Harvest Underway https://t.co/1BA1l6uGgR",FALSE,1,NA,2017-09-05 12:10:33,FALSE,NA,"905040452633714688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NeogenCorp",0,FALSE,FALSE,NA,NA
"186","RT @Good_Therapy: Survivors of natural disasters may experience #trauma, #anxiety, and depression, among other concerns. #TherapyNews
https…",FALSE,0,NA,2017-09-05 11:56:06,FALSE,NA,"905036816834641924",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZanFrost",6,TRUE,FALSE,NA,NA
"187","@realDonaldTrump At one time during HARVEY those thieves took gas up to 150% over CCM takeover? Do they have to cau… https://t.co/dwRoU6jd4q",FALSE,0,"dangerwithin",2017-09-05 11:02:34,TRUE,"905022924502990848","905023345355362305","515565859","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dangerwithin",0,FALSE,FALSE,NA,NA
"188","RT @BlueOceanTS: DTN report on the effects of Harvey on crops in southern America. Contact us for a free trial of DTN ProphetX. 
https://t.…",FALSE,0,NA,2017-09-05 09:50:59,FALSE,NA,"905005330857435136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dugers",1,TRUE,FALSE,NA,NA
"189","DTN report on the effects of Harvey on crops in southern America. Contact us for a free trial of DTN ProphetX. 
https://t.co/2IkVMTt7iX",FALSE,0,NA,2017-09-05 09:48:25,FALSE,NA,"905004684427096064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BlueOceanTS",1,FALSE,FALSE,NA,NA
"190","RT @_drawkward: Ok sure criticize Trump for Harvey but don't forget how Obama handled WW1, the Great Depression, and the Dust Bowl. Prob go…",FALSE,0,NA,2017-09-05 09:21:13,FALSE,NA,"904997840975482880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Niamh93254852",1,TRUE,FALSE,NA,NA
"191","RT @docrussjackson: During Great Depression the ""self-regulating"" market system collapsed &amp; austerity made it worse. New Deal saved USA.
ht…",FALSE,0,NA,2017-09-05 08:51:39,FALSE,NA,"904990399906893824",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","iluvpoppies",7,TRUE,FALSE,NA,NA
"192","SOS Alert
Tropical Depression Harvey
Gulf Coast,United States
#keepsafe #besafe #takecaretexas https://t.co/DESgpPYCG6",FALSE,0,NA,2017-09-05 07:26:04,FALSE,NA,"904968861715501056",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","seofixup",0,FALSE,FALSE,NA,NA
"193","1920s-early 1930s  Great depression
Navigation Acts 1651
Corn Laws  1815 - 1846,
Fordney- McCumber Tariff 1922
Smoot Harvey Tariff  1929",FALSE,0,NA,2017-09-05 06:52:39,FALSE,NA,"904960449908686848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kenhui89",0,FALSE,FALSE,NA,NA
"194","RT @TexasTribune: #Harvey is approaching Texas. It is expected to make landfall at Corpus Christi. @callerdotcom has live coverage: https:/…",FALSE,0,NA,2017-09-05 05:11:32,FALSE,NA,"904935006023319552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djss1grgr",35,TRUE,FALSE,NA,NA
"195","One of the most depression times of the year; Hurricane Season. #Prayforallstatesaffected #Irma2017 #Harvey",FALSE,0,NA,2017-09-05 02:04:48,FALSE,NA,"904888009455226880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VanWatts99",0,FALSE,FALSE,NA,NA
"196","@Geo_GIF @spann Chris, can you coorelate the depression values with Harvey imposed water depth?",FALSE,6,"Geo_GIF",2017-09-05 02:02:24,FALSE,"904808613339848704","904887406117212161","799754988276678657","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ducst",2,FALSE,FALSE,NA,NA
"197","RT @5NEWSGarrett: Isostatic depression into the lithosphere from #Harvey https://t.co/Ii3gD72CzT",FALSE,0,NA,2017-09-05 01:52:48,FALSE,NA,"904884990332174336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sewnquiltnfish",7,TRUE,FALSE,NA,NA
"198","RT @5NEWSGarrett: Isostatic depression into the lithosphere from #Harvey https://t.co/Ii3gD72CzT",FALSE,0,NA,2017-09-05 01:33:22,FALSE,NA,"904880098762993664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melagentrn",7,TRUE,FALSE,NA,NA
"199","RT @5NEWSGarrett: Isostatic depression into the lithosphere from #Harvey https://t.co/Ii3gD72CzT",FALSE,0,NA,2017-09-05 00:46:26,FALSE,NA,"904868291373658112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","david_nolewajka",7,TRUE,FALSE,NA,NA
"200","RT @5NEWSGarrett: Isostatic depression into the lithosphere from #Harvey https://t.co/Ii3gD72CzT",FALSE,0,NA,2017-09-05 00:42:18,FALSE,NA,"904867250305466368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WxHunter_",7,TRUE,FALSE,NA,NA
"201","Irma forecast for little wind shear on very warm water is scary af. Harvey went from a depression to cat 4 in &lt;72 h… https://t.co/nbdXaaHdC9",FALSE,0,NA,2017-09-05 00:38:39,TRUE,NA,"904866330708287488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Clintonite33",0,FALSE,FALSE,NA,NA
"202","Why do so many new moms get postpartum depression? #PPD #mothers #postpartum @DrHarveyKarp https://t.co/sXOE4h2ksR",FALSE,1,NA,2017-09-05 00:34:49,FALSE,NA,"904865366635143168",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NastyPPDSurvivr",0,FALSE,FALSE,NA,NA
"203","RT @5NEWSGarrett: Isostatic depression into the lithosphere from #Harvey https://t.co/Ii3gD72CzT",FALSE,0,NA,2017-09-04 23:17:42,FALSE,NA,"904845956931354624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NoahTreat",7,TRUE,FALSE,NA,NA
"204","I don't know if voluntarism could ever get us out of a depression like Hoover wanted, but it can certainly get Texas out of Harvey",FALSE,0,NA,2017-09-04 23:16:49,FALSE,NA,"904845736076042241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheStroBro",0,FALSE,FALSE,NA,NA
"205","RT @5NEWSGarrett: Isostatic depression into the lithosphere from #Harvey https://t.co/Ii3gD72CzT",FALSE,0,NA,2017-09-04 23:10:16,FALSE,NA,"904844086280159242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChanceMcBee",7,TRUE,FALSE,NA,NA
"206","Isostatic depression into the lithosphere from #Harvey https://t.co/Ii3gD72CzT",FALSE,23,NA,2017-09-04 22:54:05,FALSE,NA,"904840017369067520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5NEWSGarrett",7,FALSE,FALSE,NA,NA
"207","I had a dream I went on a date w matt Harvey n I woke up to depression",FALSE,11,NA,2017-09-04 21:45:35,FALSE,NA,"904822776648880132",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashleyiervolino",0,FALSE,FALSE,NA,NA
"208","As I tweet in my anger and depression I realize I must accept my reality it's to late change even with all the love in the world #harvey",FALSE,1,NA,2017-09-04 21:18:27,FALSE,NA,"904815950427455488",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","disabledcrusadr",0,FALSE,FALSE,NA,NA
"209","RT @docrussjackson: During Great Depression the ""self-regulating"" market system collapsed &amp; austerity made it worse. New Deal saved USA.
ht…",FALSE,0,NA,2017-09-04 20:27:58,FALSE,NA,"904803244693749760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tezzerk54",7,TRUE,FALSE,NA,NA
"210","A sad update: Beyoncé ran away during Huricane Harvey and Kelly just died from depression",FALSE,2,"MXRYSE",2017-09-04 20:07:38,FALSE,"871608055821090819","904798126028058624","417672172","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MXRYSE",0,FALSE,FALSE,NA,NA
"211","@DRUDGE_REPORT Harvey went from a tropical depression, then a C4 hurricane after being seeded, did the Deep State s… https://t.co/TSW0pxWh1u",FALSE,0,"DRUDGE_REPORT",2017-09-04 18:25:38,TRUE,"904769331384352768","904772457600499713","14669951","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dblSpEk",0,FALSE,FALSE,NA,NA
"212","Everyone has been in rare form all weekend lmao sloppy drunk. Harvey depression wasn't no hoe",FALSE,0,NA,2017-09-04 18:11:50,FALSE,NA,"904768986184912896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","F_OutMyDMs",0,FALSE,FALSE,NA,NA
"213","RT @GoodMenProject: It took approximately 56 hours for Harvey to evolve from a tropical depression into a Category 4 hurricane just... http…",FALSE,0,NA,2017-09-04 17:39:30,FALSE,NA,"904760849033777152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gemorace",3,TRUE,FALSE,NA,NA
"214","It took approximately 56 hours for Harvey to evolve from a tropical depression into a Category 4 hurricane just... https://t.co/xj2sWTlCdD",FALSE,1,NA,2017-09-04 17:38:25,FALSE,NA,"904760574545977344",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Expose_The_Real",0,FALSE,FALSE,NA,NA
"215","RT @GoodMenProject: It took approximately 56 hours for Harvey to evolve from a tropical depression into a Category 4 hurricane just... http…",FALSE,0,NA,2017-09-04 17:31:35,FALSE,NA,"904758857905324032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sdiuord",3,TRUE,FALSE,NA,NA
"216","RT @GoodMenProject: It took approximately 56 hours for Harvey to evolve from a tropical depression into a Category 4 hurricane just... http…",FALSE,0,NA,2017-09-04 17:31:32,FALSE,NA,"904758842742890500",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MadameMoodle",3,TRUE,FALSE,NA,NA
"217","It took approximately 56 hours for Harvey to evolve from a tropical depression into a Category 4 hurricane just... https://t.co/4fmhHNojB6",FALSE,2,NA,2017-09-04 17:31:12,FALSE,NA,"904758757787348998",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","GoodMenProject",3,FALSE,FALSE,NA,NA
"218","@SInow Obviously they were impressed with what Harvey did to Texas and want to use him up. Mets are their own tropical depression.",FALSE,3,"SInow",2017-09-04 17:18:02,FALSE,"904748420585463810","904755444698279937","28370738","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RicochetEJHill",0,FALSE,FALSE,NA,NA
"219","It took approximately 56 hours for Harvey to evolve from a tropical depression into a Category 4 hurricane just... https://t.co/8fbbnskTIo",FALSE,0,NA,2017-09-04 17:14:59,FALSE,NA,"904754680198303747",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","everythingbiker",0,FALSE,FALSE,NA,NA
"220","RT @Shell_StormCtr: An update on Shell's preparations for Tropical Depression Harvey in the Gulf of Mexico has been posted. https://t.co/zR…",FALSE,0,NA,2017-09-04 15:38:37,FALSE,NA,"904730425205149696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","C_Coolidge",6,TRUE,FALSE,NA,NA
"221","RT @docrussjackson: During Great Depression the ""self-regulating"" market system collapsed &amp; austerity made it worse. New Deal saved USA.
ht…",FALSE,0,NA,2017-09-04 15:21:15,FALSE,NA,"904726058154553344",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","suegray834",7,TRUE,FALSE,NA,NA
"222","It took approximately 56 hours for Harvey to evolve from a tropical depression into a Category 4 hurricane just... https://t.co/5ioV1AVrFS",FALSE,0,NA,2017-09-04 14:06:38,FALSE,NA,"904707279185887232",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","younews_in",0,FALSE,FALSE,NA,NA
"223","@SlateGabfest @davidplotz HOWEVER, Harvey has weakened to a tropical depression now &amp; Plotz's whole concern seems t… https://t.co/saesNwoBAN",FALSE,0,"ulisesmcarlin",2017-09-04 12:14:20,TRUE,"904678923728035842","904679018242482176","211255105","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ulisesmcarlin",0,FALSE,FALSE,NA,NA
"224","I worked at McDonalds for 2 1/2 years. Conditions were awful, robotic &amp; got abused daily by public. Left the job with depression. #McStrike",FALSE,1,NA,2017-09-04 12:13:22,FALSE,NA,"904678774003957760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BA_Harvey",0,FALSE,FALSE,NA,NA
"225","RT @docrussjackson: During Great Depression the ""self-regulating"" market system collapsed &amp; austerity made it worse. New Deal saved USA.
ht…",FALSE,0,NA,2017-09-04 11:58:46,FALSE,NA,"904675098094862336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ParkinsonsImpro",7,TRUE,FALSE,NA,NA
"226","RT @docrussjackson: During Great Depression the ""self-regulating"" market system collapsed &amp; austerity made it worse. New Deal saved USA.
ht…",FALSE,0,NA,2017-09-04 11:23:35,FALSE,NA,"904666245152243712",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CurlyClareToo",7,TRUE,FALSE,NA,NA
"227","RT @docrussjackson: During Great Depression the ""self-regulating"" market system collapsed &amp; austerity made it worse. New Deal saved USA.
ht…",FALSE,0,NA,2017-09-04 11:07:46,FALSE,NA,"904662266162839553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","docrussjackson",7,TRUE,FALSE,NA,NA
"228","RT @docrussjackson: During Great Depression the ""self-regulating"" market system collapsed &amp; austerity made it worse. New Deal saved USA.
ht…",FALSE,0,NA,2017-09-04 11:01:15,FALSE,NA,"904660624097112064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JimmyMcCoo",7,TRUE,FALSE,NA,NA
"229","During Great Depression the ""self-regulating"" market system collapsed &amp; austerity made it worse. New Deal saved USA.
https://t.co/6gI3rkinXG",FALSE,6,NA,2017-09-04 10:54:12,FALSE,NA,"904658852125265920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","docrussjackson",7,FALSE,FALSE,NA,NA
"230","RT @ProfLAppleby: After Hurricane Katrina, anxiety &amp; depression were common; one factor was govt's slow response. #Harvey https://t.co/8D1H…",FALSE,0,NA,2017-09-04 08:56:26,FALSE,NA,"904629216154673153",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NCISH_UK",6,TRUE,FALSE,NA,NA
"231","@TruthinGov2016 True, but they are watching another depression in the same area Harvey originated. A cool front may… https://t.co/OGtfR1w5h2",FALSE,0,"TruthinGov2016",2017-09-04 06:36:16,TRUE,"904375093312323584","904593938564218880","777264808827682816","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WandaMiller5102",0,FALSE,FALSE,NA,NA
"232","RT @acyukawa: I was told hurricane Harvey has weakened to a tropical depression. Just like me.",FALSE,0,NA,2017-09-04 05:31:18,FALSE,NA,"904577589003649024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","afmeleta94",1,TRUE,FALSE,NA,NA
"233","The hurricane ""Harvey"" has weakened to a tropical depression — Rambler News Service https://t.co/ZKkm2CS31X",FALSE,0,NA,2017-09-04 05:30:04,FALSE,NA,"904577280701235206",NA,"<a href=""http://wordnews.us/"" rel=""nofollow"">wordnew us</a>","WordnewsUs",0,FALSE,FALSE,NA,NA
"234","RT @ItWeirdfact: It took approximately 56 hours for Harvey to evolve from a tropical depression into a Category 4 hurricane just... https:/…",FALSE,0,NA,2017-09-04 05:17:28,FALSE,NA,"904574107517378560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jpelite1557",1,TRUE,FALSE,NA,NA
"235","RT @MercuryTwin: Tropical Storm Harvey moves farther into Louisiana https://t.co/GmfL9Y20oW via @upi",FALSE,0,NA,2017-09-04 04:52:17,FALSE,NA,"904567773749055488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SK8sandhu",1,TRUE,FALSE,NA,NA
"236","RT @MercuryTwin: Donald Trump donates $1M to Hurricane Harvey relief https://t.co/1s4CDtEkUz via @upi",FALSE,0,NA,2017-09-04 04:50:14,FALSE,NA,"904567257476472833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SK8sandhu",1,TRUE,FALSE,NA,NA
"237","Nashville, TN Tropical Depression Harvey Flooding Closes I40 - 8/31/2017 https://t.co/LCH7OGXF2L https://t.co/E8oKm1xuaD",FALSE,0,NA,2017-09-04 04:32:01,FALSE,NA,"904562671713787904",NA,"<a href=""https://buzcast.com"" rel=""nofollow"">Buzcast.com</a>","OnWeather1",0,FALSE,FALSE,NA,NA
"238","It took approximately 56 hours for Harvey to evolve from a tropical depression into a Category 4 hurricane just... https://t.co/TJdgBZHlHN",FALSE,0,NA,2017-09-04 04:27:09,FALSE,NA,"904561446876532736",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MissMeganMai",0,FALSE,FALSE,NA,NA
"239","@SenSanders On top of Harvey, it would be the biggest financial disaster for Texas since The Great Depression.",FALSE,0,"SenSanders",2017-09-04 04:22:54,FALSE,"904525457055469568","904560378377629698","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2CisMe",0,FALSE,FALSE,NA,NA
"240","RT @metofficestorms: #Harvey weakens to a Tropical Depression, but heavy rain continues to fall over eastern Texas and western Louisiana ht…",FALSE,0,NA,2017-09-04 04:04:56,FALSE,NA,"904555856636858369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeamPLsport_UK",16,TRUE,FALSE,NA,NA
"241","A state of and in depression. Texas, A&amp;M, Baylor losing after the Harvey mess. High school football will have to be the healer.",FALSE,2,NA,2017-09-04 03:27:36,FALSE,NA,"904546462490652672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScottSmithey",0,FALSE,FALSE,NA,NA
"242","Harvey weakens to a tropical depression https://t.co/VQx2SlQ4Hb https://t.co/cuQyht1Amb",FALSE,0,NA,2017-09-04 02:53:43,FALSE,NA,"904537932870144000",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","trumpathon",0,FALSE,FALSE,NA,NA
"243","It's really hard if you have anxiety &amp; depression pulling you from end to end. Like I'm sad. Like there goes Harvey wanting attention again.",FALSE,10,NA,2017-09-04 02:29:15,FALSE,NA,"904531775065432064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lordveymont",0,FALSE,FALSE,NA,NA
"244","RT @Annabelle4SC: Chemicals, gas &amp; raw sewage contaminate the H2O. Black mold in homes. PTSD, depression. And many #Harvey victims were dis…",FALSE,0,NA,2017-09-04 02:01:04,FALSE,NA,"904524683558748166",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CosmicWitz",21,TRUE,FALSE,NA,NA
